doc_freq,posting_ptr,term_ptr,term_length
1,1111680,127018,6
8,1111688,127024,6
1,1111752,127030,13
3,1111760,127043,13
1,1111784,127056,6
1,1111792,127062,13
1,1111800,127075,8
2,1111808,127083,9
1,1111824,127092,6
2,1111832,127098,5
2,1111848,127103,4
4,1111864,127107,6
18,1111896,127113,10
84,1112040,127123,6
1,1112712,127129,11
1,1112720,127140,10
1,1112728,127150,7
1,1112736,127157,6
2,1112744,127163,8
1,1112760,127171,5
1,1112768,127176,5
1,1112776,127181,4
12,1112784,127185,3
3,1112880,127188,4
18,1112904,127192,5
5,1113048,127197,5
944,1113088,127202,5
1,1120640,127207,7
120,1120648,127214,6
249,1121608,127220,6
3,1123600,127226,13
4,1123624,127239,6
63,1123656,127245,6
3,1124160,127251,6
1,1124184,127257,3
35,1124192,127260,3
3,1124472,127263,4
2,1124496,127267,2
1,1124512,127269,2
1,1124520,127271,3
2,1124528,127274,5
3,1124544,127279,3
1,1124568,127282,7
2,1124576,127289,4
1,1124592,127293,3
1,1124600,127296,5
3,1124608,127301,3
1,1124632,127304,7
3,1124640,127311,5
1,1124664,127316,4
1,1124672,127320,3
1,1124680,127323,6
1,1124688,127329,8
1,1124696,127337,6
4,1124704,127343,6
1,1124736,127349,6
1,1124744,127355,8
18,1124752,127363,9
117,1124896,127372,5
40,1125832,127377,7
1,1126152,127384,8
81,1126160,127392,4
1,1126808,127396,7
3,1126816,127403,3
5,1126840,127406,2
90,1126880,127408,2
4,1127600,127410,9
1,1127632,127419,6
4,1127640,127425,10
12,1127672,127435,6
1,1127768,127441,11
1,1127776,127452,16
1,1127784,127468,6
1,1127792,127474,6
1,1127800,127480,7
1,1127808,127487,13
1,1127816,127500,6
37,1127824,127506,10
37,1128120,127516,7
1,1128416,127523,8
1,1128424,127531,7
2,1128432,127538,4
27,1128448,127542,1
1,1128664,127543,3
1,1128672,127546,6
1,1128680,127552,5
2,1128688,127557,2
1,1128704,127559,5
2,1128712,127564,5
43,1128728,127569,5
3,1129072,127574,4
5,1129096,127578,4
1,1129136,127582,5
1,1129144,127587,11
1,1129152,127598,7
1,1129160,127605,12
1,1129168,127617,5
2,1129176,127622,5
1,1129192,127627,10
2,1129200,127637,4
1,1129216,127641,7
1,1129224,127648,10
2,1129232,127658,6
11,1129248,127664,9
1,1129336,127673,4
4,1129344,127677,3
1,1129376,127680,7
5,1129384,127687,7
7,1129424,127694,14
1,1129480,127708,13
1,1129488,127721,4
1,1129496,127725,8
47,1129504,127733,6
1,1129880,127739,7
22,1129888,127746,6
11,1130064,127752,7
6,1130152,127759,4
60,1130200,127763,2
14,1130680,127765,2
2,1130792,127767,5
2,1130808,127772,6
3,1130824,127778,2
3,1130848,127780,7
3,1130872,127787,7
1,1130896,127794,9
4,1130904,127803,4
1,1130936,127807,5
1,1130944,127812,6
1,1130952,127818,11
2,1130960,127829,4
3,1130976,127833,7
1,1131000,127840,4
48,1131008,127844,3
1,1131392,127847,7
1,1131400,127854,7
1,1131408,127861,10
6,1131416,127871,7
7,1131464,127878,4
3,1131520,127882,9
3,1131544,127891,5
2,1131568,127896,5
1,1131584,127901,7
1,1131592,127908,5
1,1131600,127913,5
1,1131608,127918,4
1,1131616,127922,4
1,1131624,127926,4
9,1131632,127930,7
1,1131704,127937,7
8,1131712,127944,5
4,1131776,127949,9
53,1131808,127958,8
15,1132232,127966,3
1,1132352,127969,6
1,1132360,127975,9
1,1132368,127984,7
22,1132376,127991,7
1,1132552,127998,9
1,1132560,128007,4
1,1132568,128011,3
1,1132576,128014,8
1,1132584,128022,12
1,1132592,128034,2
17,1132600,128036,3
1,1132736,128039,6
98,1132744,128045,4
1,1133528,128049,8
1,1133536,128057,8
2,1133544,128065,7
3,1133560,128072,9
2,1133584,128081,4
1,1133600,128085,10
1,1133608,128095,6
1,1133616,128101,8
13,1133624,128109,7
1,1133728,128116,11
1,1133736,128127,11
5,1133744,128138,6
5,1133784,128144,12
1,1133824,128156,8
1,1133832,128164,4
1,1133840,128168,5
7,1133848,128173,5
1,1133904,128178,9
2,1133912,128187,9
1,1133928,128196,6
1,1133936,128202,6
1,1133944,128208,5
1,1133952,128213,5
1,1133960,128218,15
1,1133968,128233,7
1,1133976,128240,4
1,1133984,128244,4
1,1133992,128248,4
1,1134000,128252,4
23,1134008,128256,5
19,1134192,128261,6
3,1134344,128267,4
1,1134368,128271,7
1,1134376,128278,3
3,1134384,128281,5
3,1134408,128286,9
1,1134432,128295,4
2,1134440,128299,2
1,1134456,128301,3
92,1134464,128304,2
2,1135200,128306,5
1,1135216,128311,5
1,1135224,128316,6
1,1135232,128322,9
1,1135240,128331,10
1,1135248,128341,15
2,1135256,128356,6
1,1135272,128362,3
42,1135280,128365,4
2,1135616,128369,5
6,1135632,128374,5
7,1135680,128379,3
1,1135736,128382,6
1,1135744,128388,7
1,1135752,128395,4
1,1135760,128399,5
1,1135768,128404,10
1,1135776,128414,10
2,1135784,128424,4
9,1135800,128428,6
5,1135872,128434,6
2,1135912,128440,18
1,1135928,128458,9
3,1135936,128467,6
20,1135960,128473,3
2,1136120,128476,4
1,1136136,128480,8
1,1136144,128488,7
1,1136152,128495,19
1,1136160,128514,12
1,1136168,128526,7
1,1136176,128533,11
6,1136184,128544,3
1,1136232,128547,8
2,1136240,128555,6
9,1136256,128561,5
3,1136328,128566,3
1,1136352,128569,2
1,1136360,128571,5
1,1136368,128576,3
1,1136376,128579,4
1,1136384,128583,4
1,1136392,128587,13
1,1136400,128600,4
1,1136408,128604,4
1,1136416,128608,4
1,1136424,128612,6
1,1136432,128618,5
1,1136440,128623,3
3,1136448,128626,2
2,1136472,128628,3
101,1136488,128631,1
1,1137296,128632,2
1,1137304,128634,3
1,1137312,128637,5
1,1137320,128642,3
3,1137328,128645,7
1,1137352,128652,9
1,1137360,128661,2
3,1137368,128663,5
1,1137392,128668,6
3,1137400,128674,5
44,1137424,128679,11
1,1137776,128690,4
159,1137784,128694,2
1,1139056,128696,6
5,1139064,128702,3
12,1139104,128705,6
1,1139200,128711,7
3,1139208,128718,9
9,1139232,128727,2
1,1139304,128729,19
1,1139312,128748,9
1,1139320,128757,6
4,1139328,128763,3
1,1139360,128766,8
1,1139368,128774,7
1,1139376,128781,11
1,1139384,128792,4
1,1139392,128796,11
5,1139400,128807,2
1,1139440,128809,7
7,1139448,128816,2
1,1139504,128818,3
14,1139512,128821,3
1,1139624,128824,6
1,1139632,128830,5
7,1139640,128835,6
5,1139696,128841,8
2,1139736,128849,6
1,1139752,128855,11
1,1139760,128866,6
1,1139768,128872,7
1,1139776,128879,2
8,1139784,128881,4
3,1139848,128885,4
106,1139872,128889,2
16,1140720,128891,4
30,1140848,128895,3
1,1141088,128898,11
1,1141096,128909,4
1,1141104,128913,8
1,1141112,128921,5
4,1141120,128926,6
5,1141152,128932,4
1,1141192,128936,7
1,1141200,128943,3
1,1141208,128946,9
2,1141216,128955,2
1,1141232,128957,4
1,1141240,128961,3
2,1141248,128964,4
1,1141264,128968,8
1,1141272,128976,7
10,1141280,128983,5
1,1141360,128988,10
122,1141368,128998,2
1,1142344,129000,5
1,1142352,129005,6
2,1142360,129011,7
1,1142376,129018,5
1,1142384,129023,11
1,1142392,129034,6
2,1142400,129040,8
3,1142416,129048,7
5,1142440,129055,12
8,1142480,129067,4
1,1142544,129071,6
1,1142552,129077,5
1,1142560,129082,11
8,1142568,129093,3
34,1142632,129096,5
1,1142904,129101,9
1,1142912,129110,12
1,1142920,129122,3
1,1142928,129125,6
33,1142936,129131,3
11,1143200,129134,5
1,1143288,129139,4
23,1143296,129143,5
4,1143480,129148,6
7,1143512,129154,16
1,1143568,129170,2
2,1143576,129172,3
3,1143592,129175,3
2,1143616,129178,7
3,1143632,129185,6
1,1143656,129191,12
1,1143664,129203,7
1,1143672,129210,9
4,1143680,129219,3
207,1143712,129222,4
1,1145368,129226,9
1,1145376,129235,6
3,1145384,129241,4
42,1145408,129245,7
10,1145744,129252,3
1,1145824,129255,9
1,1145832,129264,8
140,1145840,129272,1
1,1146960,129273,5
1,1146968,129278,6
6,1146976,129284,6
2,1147024,129290,7
3,1147040,129297,4
2,1147064,129301,4
1,1147080,129305,5
1,1147088,129310,7
2,1147096,129317,8
1,1147112,129325,9
1,1147120,129334,6
1,1147128,129340,8
1,1147136,129348,5
2,1147144,129353,7
1,1147160,129360,3
1,1147168,129363,8
2,1147176,129371,5
1,1147192,129376,4
2,1147200,129380,8
1,1147216,129388,7
1,1147224,129395,8
1,1147232,129403,3
10,1147240,129406,4
1,1147320,129410,8
1,1147328,129418,8
5,1147336,129426,9
23,1147376,129435,9
1,1147560,129444,8
1,1147568,129452,8
1,1147576,129460,8
2,1147584,129468,5
1,1147600,129473,11
5,1147608,129484,4
3,1147648,129488,6
1,1147672,129494,7
1,1147680,129501,7
1,1147688,129508,7
6,1147696,129515,6
1,1147744,129521,6
1,1147752,129527,7
1,1147760,129534,4
1,1147768,129538,7
1,1147776,129545,6
1,1147784,129551,5
1,1147792,129556,3
1,1147800,129559,8
6,1147808,129567,7
12,1147856,129574,4
1,1147952,129578,7
1,1147960,129585,7
1,1147968,129592,8
2,1147976,129600,7
1,1147992,129607,10
1,1148000,129617,9
4,1148008,129626,4
1,1148040,129630,10
2,1148048,129640,5
1,1148064,129645,2
1,1148072,129647,2
1,1148080,129649,4
1,1148088,129653,2
2,1148096,129655,5
2,1148112,129660,5
1,1148128,129665,4
2,1148136,129669,5
4,1148152,129674,10
3,1148184,129684,4
1,1148208,129688,7
1,1148216,129695,8
1,1148224,129703,8
1,1148232,129711,9
1,1148240,129720,8
2,1148248,129728,7
3,1148264,129735,4
31,1148288,129739,5
1,1148536,129744,6
14,1148544,129750,6
1,1148656,129756,5
14,1148664,129761,7
1,1148776,129768,10
1,1148784,129778,7
1,1148792,129785,7
16,1148800,129792,6
1,1148928,129798,7
1,1148936,129805,6
1,1148944,129811,6
1,1148952,129817,5
1,1148960,129822,10
3,1148968,129832,6
2,1148992,129838,8
1,1149008,129846,5
1,1149016,129851,4
13,1149024,129855,5
5,1149128,129860,12
1,1149168,129872,8
1,1149176,129880,8
1,1149184,129888,4
1,1149192,129892,5
1,1149200,129897,6
1,1149208,129903,4
1,1149216,129907,4
1,1149224,129911,6
1,1149232,129917,6
1,1149240,129923,3
1,1149248,129926,7
3,1149256,129933,3
1,1149280,129936,7
8,1149288,129943,5
2,1149352,129948,6
1,1149368,129954,7
10,1149376,129961,5
5,1149456,129966,10
1,1149496,129976,10
1,1149504,129986,7
1,1149512,129993,5
2,1149520,129998,11
1,1149536,130009,3
2,1149544,130012,8
3,1149560,130020,9
3,1149584,130029,7
1,1149608,130036,4
2,1149616,130040,7
1,1149632,130047,8
1,1149640,130055,8
6,1149648,130063,5
1,1149696,130068,10
9,1149704,130078,6
2,1149776,130084,6
1,1149792,130090,6
6,1149800,130096,4
1,1149848,130100,7
1,1149856,130107,4
1,1149864,130111,3
4,1149872,130114,5
3,1149904,130119,6
1,1149928,130125,4
1,1149936,130129,8
1,1149944,130137,6
3,1149952,130143,6
1,1149976,130149,11
1,1149984,130160,3
1,1149992,130163,6
19,1150000,130169,6
1,1150152,130175,4
1,1150160,130179,8
1,1150168,130187,5
1,1150176,130192,18
4,1150184,130210,4
1,1150216,130214,9
13,1150224,130223,4
3,1150328,130227,6
1,1150352,130233,7
1,1150360,130240,5
1,1150368,130245,4
1,1150376,130249,5
18,1150384,130254,4
1,1150528,130258,3
2,1150536,130261,3
49,1150552,130264,5
3,1150944,130269,5
1,1150968,130274,6
1,1150976,130280,2
1,1150984,130282,6
1,1150992,130288,5
1,1151000,130293,7
1,1151008,130300,6
2,1151016,130306,8
1,1151032,130314,4
1,1151040,130318,2
1,1151048,130320,3
1,1151056,130323,4
1,1151064,130327,5
1,1151072,130332,5
2,1151080,130337,5
1,1151096,130342,7
1,1151104,130349,4
1,1151112,130353,6
2,1151120,130359,8
1,1151136,130367,6
1,1151144,130373,7
1,1151152,130380,9
27,1151160,130389,8
1,1151376,130397,5
1,1151384,130402,16
2,1151392,130418,4
90,1151408,130422,3
16,1152128,130425,7
1,1152256,130432,6
1,1152264,130438,8
50,1152272,130446,7
15,1152672,130453,4
1,1152792,130457,5
5,1152800,130462,7
1,1152840,130469,4
1,1152848,130473,4
3,1152856,130477,6
20,1152880,130483,6
1,1153040,130489,6
6,1153048,130495,6
1,1153096,130501,7
1,1153104,130508,6
1,1153112,130514,6
25,1153120,130520,5
1,1153320,130525,8
25,1153328,130533,2
1,1153528,130535,6
1,1153536,130541,3
3,1153544,130544,8
32,1153568,130552,2
1,1153824,130554,5
1,1153832,130559,5
1,1153840,130564,4
1,1153848,130568,6
2,1153856,130574,3
398,1153872,130577,3
7,1157056,130580,6
1,1157112,130586,8
1,1157120,130594,9
1,1157128,130603,10
1,1157136,130613,8
1,1157144,130621,9
1,1157152,130630,12
1,1157160,130642,12
1,1157168,130654,8
1,1157176,130662,6
1,1157184,130668,8
9,1157192,130676,6
1,1157264,130682,11
14,1157272,130693,5
2,1157384,130698,6
3,1157400,130704,8
2,1157424,130712,9
1,1157440,130721,12
4,1157448,130733,6
3,1157480,130739,11
3,1157504,130750,11
13,1157528,130761,7
1,1157632,130768,5
1,1157640,130773,9
1,1157648,130782,8
1,1157656,130790,12
1,1157664,130802,9
1,1157672,130811,11
4,1157680,130822,10
1,1157712,130832,7
1,1157720,130839,7
1,1157728,130846,8
1,1157736,130854,8
1,1157744,130862,11
1,1157752,130873,8
2,1157760,130881,2
7,1157776,130883,6
2,1157832,130889,17
1,1157848,130906,9
1,1157856,130915,14
1,1157864,130929,12
20,1157872,130941,3
2,1158032,130944,5
3,1158048,130949,6
1,1158072,130955,11
7,1158080,130966,6
1,1158136,130972,13
3,1158144,130985,12
10,1158168,130997,10
1,1158248,131007,6
1,1158256,131013,4
2,1158264,131017,4
5,1158280,131021,4
1,1158320,131025,7
2,1158328,131032,5
2,1158344,131037,9
2,1158360,131046,3
37,1158376,131049,4
1,1158672,131053,9
8,1158680,131062,7
1,1158744,131069,5
1,1158752,131074,3
5,1158760,131077,2
6,1158800,131079,2
73,1158848,131081,1
15,1159432,131082,4
3,1159552,131086,6
12,1159576,131092,4
2,1159672,131096,2
1,1159688,131098,7
1,1159696,131105,6
8,1159704,131111,3
2,1159768,131114,5
14,1159784,131119,5
7,1159896,131124,7
6,1159952,131131,16
1,1160000,131147,9
1,1160008,131156,6
1,1160016,131162,4
1,1160024,131166,6
2,1160032,131172,4
49,1160048,131176,1
1,1160440,131177,5
2,1160448,131182,6
1,1160464,131188,9
1,1160472,131197,2
1,1160480,131199,6
1,1160488,131205,5
3,1160496,131210,4
3,1160520,131214,6
1,1160544,131220,12
1,1160552,131232,13
1,1160560,131245,6
1,1160568,131251,6
1,1160576,131257,7
1,1160584,131264,5
1,1160592,131269,9
6,1160600,131278,4
1,1160648,131282,7
1,1160656,131289,9
1,1160664,131298,7
2,1160672,131305,5
1,1160688,131310,7
1,1160696,131317,5
1,1160704,131322,5
1,1160712,131327,4
1,1160720,131331,3
1,1160728,131334,4
7,1160736,131338,4
1,1160792,131342,9
3,1160800,131351,13
1,1160824,131364,10
1,1160832,131374,8
1,1160840,131382,7
3,1160848,131389,13
1,1160872,131402,3
1,1160880,131405,11
5,1160888,131416,5
1,1160928,131421,6
1,1160936,131427,11
5,1160944,131438,3
1,1160984,131441,7
6,1160992,131448,2
10,1161040,131450,2
2,1161120,131452,4
1,1161136,131456,6
1,1161144,131462,7
20,1161152,131469,5
14,1161312,131474,4
1,1161424,131478,5
3,1161432,131483,7
10,1161456,131490,7
2,1161536,131497,11
1,1161552,131508,6
2,1161560,131514,5
1,1161576,131519,4
2,1161584,131523,6
18,1161600,131529,9
3,1161744,131538,7
2,1161768,131545,5
1,1161784,131550,10
2,1161792,131560,8
2,1161808,131568,14
20,1161824,131582,11
1,1161984,131593,7
13,1161992,131600,3
1,1162096,131603,9
1,1162104,131612,10
2,1162112,131622,7
5,1162128,131629,6
1,1162168,131635,6
5,1162176,131641,6
2,1162216,131647,9
1,1162232,131656,11
1,1162240,131667,3
1,1162248,131670,4
3,1162256,131674,6
2,1162280,131680,7
8,1162296,131687,12
1,1162360,131699,5
2,1162368,131704,7
7,1162384,131711,8
10,1162440,131719,6
1,1162520,131725,11
3,1162528,131736,8
424,1162552,131744,9
1,1165944,131753,4
1,1165952,131757,7
1,1165960,131764,3
4,1165968,131767,4
2,1166000,131771,5
1,1166016,131776,14
1,1166024,131790,5
4,1166032,131795,4
1,1166064,131799,6
1,1166072,131805,10
1,1166080,131815,6
1,1166088,131821,6
1,1166096,131827,10
1,1166104,131837,4
1,1166112,131841,8
1,1166120,131849,7
1,1166128,131856,11
1,1166136,131867,12
1,1166144,131879,9
1,1166152,131888,9
1,1166160,131897,12
1,1166168,131909,5
4,1166176,131914,6
2,1166208,131920,7
14,1166224,131927,7
6,1166336,131934,7
11,1166384,131941,6
1,1166472,131947,7
3,1166480,131954,10
2,1166504,131964,3
1,1166520,131967,9
1,1166528,131976,2
3,1166536,131978,4
1,1166560,131982,2
1,1166568,131984,11
2,1166576,131995,13
1,1166592,132008,10
1,1166600,132018,5
1,1166608,132023,4
1,1166616,132027,7
1,1166624,132034,16
1,1166632,132050,6
2,1166640,132056,7
1,1166656,132063,10
1,1166664,132073,6
1,1166672,132079,12
1,1166680,132091,5
3,1166688,132096,5
2,1166712,132101,6
1,1166728,132107,4
1,1166736,132111,7
1,1166744,132118,3
4,1166752,132121,4
4,1166784,132125,5
1,1166816,132130,5
1,1166824,132135,3
384,1166832,132138,6
1,1169904,132144,10
1,1169912,132154,3
1,1169920,132157,4
1,1169928,132161,5
1,1169936,132166,10
3,1169944,132176,7
3,1169968,132183,5
1,1169992,132188,12
1,1170000,132200,2
3,1170008,132202,2
7,1170032,132204,4
1,1170088,132208,5
1,1170096,132213,6
1,1170104,132219,19
1,1170112,132238,8
1,1170120,132246,2
12,1170128,132248,4
1,1170224,132252,9
1,1170232,132261,8
3,1170240,132269,3
2,1170264,132272,7
8,1170280,132279,6
4,1170344,132285,12
1,1170376,132297,7
8,1170384,132304,7
1,1170448,132311,5
5,1170456,132316,5
1,1170496,132321,7
2,1170504,132328,13
1,1170520,132341,4
1,1170528,132345,6
2,1170536,132351,5
1,1170552,132356,6
18,1170560,132362,4
1,1170704,132366,9
1,1170712,132375,6
1,1170720,132381,6
1,1170728,132387,8
2,1170736,132395,5
2,1170752,132400,8
1,1170768,132408,6
1,1170776,132414,5
2,1170784,132419,6
1,1170800,132425,9
8,1170808,132434,4
2,1170872,132438,4
2,1170888,132442,5
236,1170904,132447,7
1,1172792,132454,6
2,1172800,132460,13
84,1172816,132473,8
16,1173488,132481,14
1,1173616,132495,11
1,1173624,132506,7
4,1173632,132513,6
2,1173664,132519,3
1,1173680,132522,7
3,1173688,132529,4
1,1173712,132533,7
2,1173720,132540,4
1,1173736,132544,6
4,1173744,132550,4
2,1173776,132554,5
20,1173792,132559,5
1,1173952,132564,6
6,1173960,132570,5
1,1174008,132575,8
1,1174016,132583,5
2,1174024,132588,3
1,1174040,132591,5
1,1174048,132596,6
1,1174056,132602,2
4,1174064,132604,5
1,1174096,132609,6
5,1174104,132615,6
14,1174144,132621,7
1,1174256,132628,5
1,1174264,132633,4
1,1174272,132637,4
1,1174280,132641,7
1,1174288,132648,4
6,1174296,132652,3
1,1174344,132655,6
2,1174352,132661,7
1,1174368,132668,4
1,1174376,132672,5
1,1174384,132677,4
6,1174392,132681,7
1,1174440,132688,12
1,1174448,132700,6
10,1174456,132706,5
1,1174536,132711,6
1,1174544,132717,2
9,1174552,132719,4
1,1174624,132723,11
1,1174632,132734,5
1,1174640,132739,4
2,1174648,132743,3
1,1174664,132746,4
1,1174672,132750,4
1,1174680,132754,6
30,1174688,132760,2
1036,1174928,132762,1
1,1183216,132763,3
1,1183224,132766,3
1,1183232,132769,2
1,1183240,132771,9
23,1183248,132780,13
10,1183432,132793,9
1,1183512,132802,9
1,1183520,132811,4
1,1183528,132815,6
1,1183536,132821,7
2,1183544,132828,9
26,1183560,132837,11
200,1183768,132848,5
1,1185368,132853,5
3,1185376,132858,6
1,1185400,132864,19
19,1185408,132883,5
1,1185560,132888,5
38,1185568,132893,5
1,1185872,132898,9
1,1185880,132907,7
2,1185888,132914,6
1,1185904,132920,8
1,1185912,132928,5
9,1185920,132933,2
1,1185992,132935,4
3,1186000,132939,9
11,1186024,132948,3
1,1186112,132951,4
2,1186120,132955,7
3,1186136,132962,5
6,1186160,132967,4
2,1186208,132971,3
1,1186224,132974,4
1,1186232,132978,9
1,1186240,132987,6
1,1186248,132993,7
1,1186256,133000,7
2,1186264,133007,8
1,1186280,133015,6
1,1186288,133021,5
