word,offset,length
2011read,109495,3
奴役,109498,6
為,109504,11
SandraCisneros,109515,3
DEATH,109518,6
齐若兰,109524,3
物語,109527,6
正德,109533,3
フ,109536,6
favourites,109542,3
Libertarianism,109545,3
WillBowen,109548,4
翻完,109552,10
颓然,109562,3
下野,109565,3
浮世绘,109568,20
賞,109588,7
改变,109595,90
黑暗时代,109685,3
推开,109688,3
Cup,109691,3
无尽,109694,44
本本,109738,9
惰性,109747,3
丧失,109750,4
junks,109754,15
常年,109769,3
朽木,109772,3
繁漪,109775,3
驚悚,109778,3
没有,109781,348
闷闷,110129,3
勃朗特,110132,12
物志,110144,3
柯维,110147,3
热销,110150,371
专栏,110521,90
杜拉丝,110611,9
渎神,110620,3
女孩子,110623,46
MD,110669,4
爹,110673,6
FAVOURITES,110679,4
waiting,110683,6
多鹤,110689,4
中文版,110693,18
张生,110711,3
Summer,110714,6
传播,110720,76
喬治,110796,12
房奴,110808,4
艾未,110812,4
春天,110816,21
也许,110837,28
逸闻趣事,110865,3
始祖,110868,9
套层,110877,6
LGBT,110883,11
使劲,110894,6
orz,110900,10
昂利,110910,3
ElizabethSwados,110913,3
古文献,110916,3
情债,110919,3
保险,110922,3
三點,110925,4
意义,110929,106
自我完善,111035,22
赣,111057,4
EB,111061,14
最强,111075,7
斯蒂芬,111082,15
克鲁,111097,3
类书籍,111100,174
已藏,111274,241
mindset,111515,4
白讀,111519,6
四季,111525,4
书堆,111529,21
大局,111550,3
times,111553,18
轻轻地,111571,3
改編,111574,15
戴花,111589,4
濶,111593,4
牛皮,111597,4
卫道士,111601,3
HenryO,111604,3
肛交,111607,3
図,111610,15
戚林,111625,3
博大,111628,3
龙应台,111631,14
楚楚,111645,3
喷泉,111648,3
王道,111651,20
Theory,111671,8
尼尔,111679,9
之谈,111688,27
hornby,111715,4
磨练,111719,3
四娘,111722,28
见到,111750,3
隐私,111753,3
endings,111756,3
讨人喜欢,111759,4
SUMMER,111763,6
MaryMagdalene,111769,3
客齐集,111772,3
构造,111775,62
共翔,111837,3
瑰异,111840,3
FrancoiseSagan,111843,3
非,111846,652
精读,112498,24
姜戎,112522,6
小美,112528,7
克服,112535,4
fantastic,112539,3
汉字,112542,27
伯特,112569,4
老天,112573,3
中共,112576,3
201012,112579,4
亲人,112583,4
失火,112587,3
指南,112590,33
回家,112623,70
i,112693,10
興,112703,6
一去不返,112709,3
ｈ,112712,5
年岁,112717,12
意味着,112729,3
油烟味,112732,3
忒,112735,3
义博,112738,3
篮子,112741,3
罗兰,112744,3
朱氏,112747,7
平心定气,112754,206
shu,112960,57
乔,113017,6
德伯,113023,9
戏谑,113032,20
memory,113052,9
xzzxyd,113061,3
艺文,113064,6
属性,113070,3
孙中山,113073,3
大拇指,113076,12
标识,113088,4
Czech,113092,14
色情读物,113106,3
MyFavourite,113109,19
长久,113128,3
carton,113131,24
平,113155,6
秀色,113161,32
男女,113193,37
农庄,113230,3
别样,113233,4
陌陌,113237,4
珍爱,113241,3
飞翔,113244,58
列夫,113302,6
GQ,113308,4
不屈,113312,6
吃,113318,24
OTHER,113342,15
lennon,113357,3
Clg,113360,75
リ,113435,4
真情,113439,47
1884,113486,3
逸事,113489,3
后宫,113492,15
闯荡,113507,3
理查德,113510,4
古特,113514,3
之遠,113517,3
维以,113520,7
linguistics,113527,3
RUNNER,113530,3
冷清,113533,12
雪村,113545,3
溫軟,113548,3
時評,113551,4
201007,113555,21
棋,113576,3
香里,113579,3
關於愛,113582,6
水浒传,113588,3
以西,113591,9
大洋,113600,3
坐在,113603,6
憂愁,113609,3
托爾金,113612,3
困窘,113615,3
麦琪,113618,3
妈呀,113621,3
玩乐,113624,529
词论,114153,3
Library,114156,41
不免,114197,6
肥瘦,114203,11
正史,114214,35
BENJAMIN,114249,11
温家宝,114260,4
波德莱尔,114264,6
跳皮筋,114270,19
闲暇,114289,89
拉拉,114378,7
抽丝,114385,6
library1,114391,3
越大越,114394,3
谭光磊,114397,3
ä,114400,4
随看,114404,7
怕,114411,6
好好,114417,33
存亡,114450,51
王冠,114501,6
语言文字,114507,3
在世,114510,36
46,114546,3
那年,114549,8
莹,114557,3
胡兰成,114560,7
谭,114567,3
叶两,114570,22
很商,114592,3
汉学,114595,22
白毅,114617,4
剪刀手,114621,3
這本書,114624,3
昧,114627,3
协作,114630,9
头发,114639,6
民间组织,114645,4
却说,114649,4
二手烟,114653,9
清代,114662,5
2080,114667,3
书单,114670,128
安生,114798,9
機器貓,114807,3
佳作,114810,35
阿狸,114845,4
小田,114849,6
SHEL,114855,6
雪代巴,114861,3
oscar,114864,3
任选,114867,3
速读,114870,21
奥德,114891,3
山中,114894,6
新鲜,114900,62
吸引力,114962,7
劈,114969,4
不定,114973,19
猎奇,114992,12
感到,115004,3
大場,115007,6
蓝色,115013,60
微凉,115073,3
heart,115076,3
长恨,115079,3
祥子,115082,7
音乐书,115089,4
JUMP,115093,20
非小說,115113,10
小虎,115123,3
ω,115126,21
健美操,115147,3
丹麥,115150,6
长短句,115156,11
台译,115167,3
神作,115170,66
文保,115236,3
Kerouac,115239,9
贝,115248,4
无益,115252,12
欧阳,115264,20
恋人,115284,7
说明书,115291,4
李云龙,115295,3
K248,115298,3
散论,115301,11
鲁滨逊,115312,3
类,115315,524
逻辑思维,115839,3
UNKNOW,115842,3
Interview,115845,3
王实甫,115848,3
病人,115851,3
影,115854,30
currency,115884,3
令人发指,115887,3
孤儿,115890,3
圆圈,115893,3
自然科学,115896,29
百家讲坛,115925,12
开到,115937,9
potter,115946,22
個,115968,15
迈尔斯,115983,3
渡静子,115986,3
爱请,115989,3
我愛的,115992,11
善衡,116003,22
初见,116025,29
悠悠,116054,6
阿信,116060,31
上演,116091,3
德文,116094,9
大全,116103,4
路易斯,116107,6
十,116113,24
汗,116137,9
出世,116146,3
平面设计,116149,6
最差,116155,3
虎年,116158,4
从头,116162,19
标题,116181,106
竟,116287,3
奥妙,116290,6
情调,116296,55
唯妙,116351,3
愛玲,116354,9
一落千丈,116363,8
毫无意义,116371,3
得失,116374,3
Deutschland,116377,6
仅仅,116383,12
原作,116395,6
周元晓,116401,3
戒,116404,4
許仲琳,116408,3
ol,116411,3
Globalization,116414,3
高技术,116417,3
典型,116420,14
后读,116434,14
全四册,116448,3
MinekuraKazuya,116451,3
顾小北,116454,3
made,116457,21
四星,116478,15
北条司,116493,5
天从人愿,116498,4
该隐,116502,6
Touching,116508,20
雪漫,116528,9
仰慕,116537,15
体系,116552,4
炫学,116556,22
一大堆,116578,25
精深,116603,14
861,116617,3
时涨,116620,3
实力,116623,3
复读,116626,9
学园,116635,6
带人,116641,3
西贡,116644,6
乱炖,116650,3
心琳,116653,13
聽風,116666,3
档案,116669,6
—,116675,136
ChrisAnderson,116811,3
折纸,116814,4
神经病,116818,12
Belle,116830,6
傳看,116836,16
专业性,116852,3
船主,116855,4
阶层,116859,5
很大,116864,32
中要,116896,4
Gay,116900,6
借古讽今,116906,3
昆,116909,62
李可,116971,7
专著,116978,11
1923,116989,3
類,116992,100
潮水,117092,17
出乎意料,117109,3
2010A,117112,3
杨桦,117115,3
文类,117118,15
古籍,117133,34
原理,117167,6
从不,117173,3
孙睿,117176,12
自传式,117188,6
垮掉,117194,54
大海,117248,14
评级,117262,3
想象,117265,185
剽窃,117450,5
巨星,117455,3
浙江人民出版社,117458,4
擦,117462,3
欲念,117465,6
白丁,117471,3
琵琶,117474,4
光明日报出版社,117478,3
generation,117481,12
叶君健,117493,6
集市,117499,3
尊敬,117502,14
vivi,117516,21
几个,117537,24
高教,117561,3
喜马拉雅,117564,4
22,117568,50
照花亢,117618,3
康,117621,21
所謂,117642,101
媒,117743,4
陈鲁豫,117747,3
Ball,117750,3
萤,117753,6
穗,117759,12
分类,117771,117
玲,117888,3
kindle,117891,92
赠送,117983,18
黑影,118001,3
倍儿,118004,14
手稿,118018,3
Monster,118021,3
粗心,118024,4
得主,118028,7
年轻,118035,173
自小,118208,3
redemption,118211,3
Gaiman,118214,3
咖啡屋,118217,3
傳世經典,118220,45
烧掉,118265,4
卡帕,118269,3
异本,118272,3
哄人,118275,6
淡淡的,118281,101
薄荷,118382,12
ACG,118394,105
界面,118499,3
南开,118502,3
koko,118505,3
相隔,118508,3
晓得,118511,9
少顷,118520,4
周煦良,118524,3
沉渣,118527,3
本尼迪克,118530,3
一闪,118533,3
grossly,118536,3
20060731,118539,3
待研,118542,8
印上,118550,3
sb,118553,7
eco,118560,4
宁宣,118564,3
他杀,118567,21
林晓旭,118588,3
新星,118591,31
波粒,118622,3
课余,118625,3
莲见,118628,3
善,118631,9
Zen,118640,3
Depression,118643,3
海上花,118646,6
橘,118652,24
封印,118676,3
黄酒,118679,3
连载,118682,32
黑兹,118714,3
老舍,118717,7
诗路,118724,6
吾将上下而求索,118730,3
が,118733,18
奇闻,118751,12
山海,118763,35
乡,118798,17
松,118815,4
Apple,118819,24
骚情,118843,3
一只,118846,229
Revolution,119075,3
淡泊,119078,6
江蘇,119084,4
配乐,119088,3
空旷,119091,3
同性,119094,26
魔派,119120,3
毛姆著,119123,3
汤,119126,4
创业,119130,48
潜心,119178,43
九把刀,119221,3
學生,119224,3
震撼力,119227,3
戳破,119230,3
之见,119233,18
涌,119251,3
尾崎,119254,3
鍾,119257,20
歌唱,119277,4
教程,119281,15
洛丽塔,119296,6
居然,119302,14
型,119316,6
浪潮,119322,6
林夕,119328,12
智慧,119340,266
诗集,119606,32
钱钟书,119638,24
回归,119662,31
seo,119693,3
地区,119696,136
学术研究,119832,25
游园,119857,3
FUNNY,119860,9
CHS,119869,43
倩丽,119912,118
reading,120030,77
电视剧,120107,16
气味,120123,15
觀看,120138,9
上课,120147,9
员工,120156,12
血记,120168,3
出入相随,120171,12
兔唇,120183,3
恨不能,120186,10
安闲,120196,26
campus,120222,3
书们,120225,3
普罗旺斯,120228,7
网页,120235,3
不羁,120238,3
白泉社,120241,6
紫光,120247,6
Biography,120253,65
同龄人,120318,4
金大侠,120322,35
电子版,120357,352
Bernhard,120709,3
敦煌,120712,3
专制,120715,14
门下,120729,9
大家闺秀,120738,3
MUJI,120741,6
讲稿,120747,3
Capa,120750,3
出游,120753,3
开放,120756,21
聽,120777,3
欧系,120780,7
裂锦,120787,3
救恕,120790,3
删,120793,36
1870,120829,3
菊,120832,6
卡尔维诺,120838,24
du,120862,9
原田,120871,7
彪悍,120878,17
201001,120895,29
深度,120924,47
Francais,120971,6
四川,120977,15
童画,120992,16
山隐,121008,3
水浒,121011,3
城市猎人,121014,3
moved,121017,3
六合,121020,41
摄,121061,9
龍應,121070,14
Marcel,121084,3
威尔,121087,4
自傳,121091,11
余傑,121102,3
双语版,121105,3
张迷,121108,4
建设,121112,6
退路,121118,3
新亞北島,121121,4
Peiking,121125,3
缘,121128,14
秋雨,121142,17
战场,121159,3
打星,121162,6
歌剧,121168,17
問世間,121185,5
多好,121190,12
身外物,121202,17
虫族,121219,3
保全,121222,38
重修,121260,3
＋,121263,8
凄美,121271,16
伍,121287,4
中华民国,121291,7
刘擎,121298,6
许仲琳,121304,3
出书,121307,171
麻雀,121478,4
狂,121482,3
自恋,121485,31
出,121516,27
内河,121543,3
政论,121546,16
观世音,121562,3
五道口,121565,9
scifi,121574,13
现代主义,121587,50
叽叽,121637,4
西莫夫,121641,3
呆板,121644,3
Silent,121647,3
画家,121650,32
百万富翁,121682,4
午夜,121686,19
李遥策,121705,6
慢慢悠悠,121711,3
宮崎,121714,3
打破,121717,8
King,121725,3
怀揣,121728,3
林南生,121731,3
非生,121734,3
蔡子痞,121737,3
文轩,121740,4
13,121744,74
ren,121818,3
老多,121821,3
火,121824,28
信念,121852,17
催眠,121869,3
红袖,121872,3
经济史,121875,22
倒,121897,81
Road,121978,18
卡,121996,12
可鲁,122008,3
感性,122011,78
独行,122089,3
孙仲旭译,122092,6
患者,122098,7
猜猜,122105,3
思议,122108,3
津梁,122111,4
世,122115,6
潘金莲,122121,3
自治,122124,12
相忘,122136,3
偏蓝,122139,3
马克斯,122142,4
明明,122146,3
屡屡,122149,13
R74,122162,3
亞,122165,4
画画,122169,26
不安分,122195,13
布尔乔亚,122208,17
阿道司,122225,3
萬水,122228,3
theBeatGeneration,122231,6
失明,122237,3
藏书,122240,995
文林,123235,4
专业书,123239,20
医药,123259,4
gre,123263,3
亡国,123266,12
點滴,123278,15
老夏,123293,3
敢死队,123296,3
由貴,123299,18
作品集,123317,116
psychology,123433,51
木马,123484,6
倒霉蛋,123490,4
ff,123494,4
口述,123498,21
Japanese,123519,21
1833,123540,3
20100223,123543,4
On,123547,30
HONGKONG,123577,3
触动,123580,102
家春秋,123682,3
失泽爱,123685,10
青灯,123695,4
成本,123699,4
艾斯佩朗,123703,3
来读,123706,3
呐,123709,9
細,123718,11
南方周末,123729,15
欧文,123744,6
标本,123750,4
revolution,123754,3
惨案,123757,6
Field,123763,7
个体,123770,14
阿嘛,123784,3
大革命,123787,7
陀思妥,123794,3
头陀,123797,3
特棒,123800,3
对照,123803,6
知識,123809,9
永生,123818,14
Fan,123832,3
工具书,123835,127
有声版,123962,3
悄悄的,123965,9
内地,123974,490
澳大利,124464,4
executive,124468,3
贰,124471,31
民族志,124502,6
目眩神摇,124508,4
SELF,124512,3
克复,124515,3
老爷,124518,7
d,124525,29
tahiti,124554,3
Christ,124557,3
平行结构,124560,3
Freakonomics,124563,3
民初,124566,3
读书会,124569,51
宏壮,124620,4
梅花,124624,6
佳丽,124630,9
如厕,124639,6
忠,124645,3
张无忌,124648,3
必读,124651,143
Magic,124794,14
袋鼠,124808,3
Education,124811,6
家族,124817,17
AlPacino,124834,3
瓦尔登湖,124837,6
读片,124843,3
读三,124846,3
森,124849,9
有人,124858,24
卡通,124882,104
腐物,124986,9
琛,124995,8
刘小枫,125003,6
碎碎的,125009,11
没吐,125020,3
嫁衣,125023,4
stay,125027,12
要求,125039,9
罗展凤,125048,3
人體,125051,3
数目字,125054,3
霍格,125057,16
半成品,125073,4
摘抄,125077,6
不见,125083,29
dear,125112,6
想重,125118,5
远离,125123,6
有声书,125129,6
检测,125135,5
看见,125140,67
現實,125207,10
原著,125217,139
箴言,125356,9
Pamuk,125365,9
亲子关系,125374,7
西达,125381,3
艺术品,125384,3
略读,125387,24
ll,125411,3
一夜情,125414,3
Lovestory,125417,3
Economics,125420,37
里格,125457,8
YUU,125465,3
OHenry,125468,3
影響力,125471,3
命,125474,3
十个,125477,9
合契,125486,3
有血有肉,125489,3
嗅觉,125492,3
吐温,125495,3
絮语,125498,7
國,125505,11
越写,125516,3
说些,125519,4
愛與痛,125523,3
PDF,125526,104
电评,125630,4
北工大,125634,3
雷到,125637,4
廉思,125641,4
左倾,125645,6
Vachel,125651,3
烟花,125654,9
殷杲,125663,4
chess,125667,3
鷗,125670,11
婆婷,125681,6
尼采,125687,26
历史进程,125713,3
ボ,125716,6
ju,125722,6
藤崎隆,125728,3
Stanza,125731,24
小波,125755,33
任是,125788,3
看不看,125791,31
GDumas,125822,6
解密,125828,6
第二辑,125834,4
磨折,125838,3
换脑筋,125841,10
赶热闹,125851,33
hard,125884,6
王蒙,125890,4
感谢,125894,18
Strong,125912,3
数理,125915,3
Б,125918,3
神谕,125921,6
页面,125927,3
清宫,125930,9
半截,125939,6
太慢,125945,3
清談,125948,29
简体,125977,12
指导书,125989,7
remember,125996,3
之手,125999,7
梅尔,126006,10
Literature,126016,654
皇昴,126670,3
释手,126673,3
YouichiTakahashi,126676,3
社会心理学,126679,36
right,126715,3
曲,126718,14
susan,126732,3
HG,126735,29
民族性,126764,10
少年儿童,126774,14
李堃,126788,3
奖给,126791,3
风云人物,126794,7
padding,126801,6
大概,126807,6
Alrale,126813,3
港版,126816,10
开启,126826,6
flower,126832,3
他长,126835,3
auster,126838,4
小孩子,126842,14
做作,126856,36
杂学,126892,24
存在,126916,129
大水牛,127045,3
Contemporary,127048,13
小小,127061,242
国际贸易,127303,3
我会,127306,91
木头人,127397,12
浮生一梦,127409,3
蜂蜜,127412,3
恶魔,127415,11
Anthony,127426,7
Interesting,127433,3
自娱自乐,127436,7
秦朝,127443,4
其助,127447,3
名人轶事,127450,6
lOveR,127456,13
波洛,127469,18
梅泽春人,127487,3
依枕,127490,19
Fyodor,127509,3
相,127512,62
心会出,127574,3
心理咨询,127577,102
原创,127679,114
先锋,127793,74
清冽,127867,3
一场,127870,17
心目,127887,5
真性情,127892,22
法,127914,103
微茫,128017,13
定位,128030,6
应正,128036,20
各抒己见,128056,3
莎士比亚,128059,6
LifeStyle,128065,6
情信,128071,4
Safe,128075,3
快速,128078,39
AntoineSaint,128117,3
十大,128120,6
小日子,128126,16
之九型,128142,3
Orham,128145,3
飞出,128148,4
shelf,128152,8
读诗,128160,3
进才,128163,46
床头,128209,62
学习,128271,248
海边,128519,9
发春,128528,14
抱,128542,3
栗憲庭,128545,3
讲学,128548,6
底细,128554,92
灵学,128646,3
台式,128649,3
性知识,128652,3
丹麦,128655,9
旅,128664,22
年读,128686,102
初見,128788,3
鲁斯,128791,3
发展,128794,55
JaneAusten,128849,12
HongLi,128861,3
引进,128864,39
斯通,128903,3
必修课,128906,6
余江,128912,3
聖經,128915,3
幫助,128918,6
东边,128924,12
断绝,128936,4
小布,128940,131
仲马,129071,3
想像,129074,12
扶助,129086,22
忘記,129108,3
n,129111,45
假,129156,29
俗气,129185,3
精选,129188,6
两遍,129194,27
简哲,129221,3
夜色,129224,3
大众传播,129227,3
古诗文,129230,8
搁着,129238,3
矮人,129241,3
斯多葛,129244,4
这类,129248,10
我幸,129258,3
被禁,129261,3
木木的,129264,17
baddly,129281,4
南京大学,129285,4
汗臭,129289,3
Experience,129292,3
士星,129295,3
舒爽,129298,4
出奇,129302,3
Academy,129305,3
趣谈,129308,6
热书,129314,3
美型,129317,6
翘首,129323,4
阿心,129327,3
第四,129330,21
轻快,129351,4
汤姆,129355,3
Catcher,129358,3
周嘉宁,129361,18
人情世故,129379,21
真是,129400,24
郭敬,129424,8
道学,129432,3
爱因斯坦,129435,3
长不大,129438,9
書籍,129447,21
以内,129468,3
马,129471,23
权当,129494,3
嘲讽,129497,6
何为,129503,3
美人儿,129506,26
戏文,129532,3
动乱,129535,6
闲念,129541,3
專業,129544,4
小白兔,129548,7
范,129555,29
怪谈,129584,27
古代史,129611,62
猪兄,129673,3
远隔,129676,3
潘源,129679,3
约翰,129682,31
守,129713,34
很棒,129747,49
汉语言,129796,3
侠客行,129799,3
童书,129802,201
永少教,130003,11
崔峤,130014,3
譯本,130017,19
眼前,130036,4
Autobiography,130040,17
妄想症,130057,3
烛炬,130060,3
民生,130063,9
SaintExup,130072,3
说出,130075,3
晨起,130078,3
若本,130081,3
无爱纪,130084,3
欧洋应,130087,12
