word,offset,length
鄭文堂,1033623,4
淋漓,1033627,6
教夫,1033633,3
kurosawa,1033636,3
Mcadams,1033639,6
ろ,1033645,9
楊佑寧,1033654,8
立行,1033662,7
杜琪风,1033669,3
Homosexuel,1033672,33
始祖,1033705,20
HOMO,1033725,84
艾芙恩,1033809,3
鄭則士,1033812,7
tear,1033819,6
Kwong,1033825,3
范桑,1033828,6
notmytypebutilikeit,1033834,3
保险,1033837,3
逃学,1033840,5
SWANK,1033845,5
谍,1033850,21
Geoffery,1033871,170
send,1034041,3
lifeblog,1034044,3
真希,1034047,14
frame,1034061,3
太监,1034064,7
玉女,1034071,3
Yared,1034074,6
山区,1034080,5
Undercover,1034085,3
王道,1034088,177
特尔,1034265,3
gg,1034268,13
两版,1034281,3
磨练,1034284,20
集人,1034304,3
iceage3,1034307,4
买本,1034311,3
慧絲,1034314,3
Post,1034317,22
Serra,1034339,6
星皓,1034345,4
构造,1034349,122
瑰异,1034471,7
fantastic,1034478,31
中共,1034509,7
Lifted,1034516,3
带点色,1034519,6
密闭,1034525,42
总总林林,1034567,297
MIke,1034864,3
EmmaTompson,1034867,3
王伯昭,1034870,3
i,1034873,489
一去不返,1035362,66
不搁,1035428,16
学兵,1035444,15
法拉,1035459,4
张家,1035463,7
游达志,1035470,5
彼此,1035475,9
LOLA,1035484,3
赵子琪,1035487,4
Dudok,1035491,3
祈福,1035494,11
铁马,1035505,3
日升,1035508,10
戏谑,1035518,53
權宗冠,1035571,3
豪尔,1035574,6
马德哈万,1035580,4
ANTONIONI,1035584,3
卢克,1035587,7
琼斯,1035594,50
2hina,1035644,4
carton,1035648,156
枪炮,1035804,5
苑瓊丹,1035809,3
男女,1035812,189
vietnam,1036001,5
赤果果,1036006,54
珍爱,1036060,28
CollinsFarrell,1036088,3
吃,1036091,112
josh,1036203,5
cloud,1036208,5
Zero,1036213,6
苯,1036219,3
parkous,1036222,3
ParisHilyon,1036225,3
sondance,1036228,3
龙野久,1036231,4
8mm,1036235,3
付伟,1036238,4
彭浩羽,1036242,4
真彩,1036246,3
天晴,1036249,14
杂交,1036263,11
Magimel,1036274,3
真情,1036277,158
夏导,1036435,3
释然,1036438,5
掼,1036443,3
无所事事,1036446,3
王祖贤,1036449,25
寄望,1036474,68
DarrenStar,1036542,6
阮經天,1036548,4
粘土,1036552,28
阳痿,1036580,20
201007,1036600,55
Lawlor,1036655,3
写实片,1036658,3
室放,1036661,5
巴不得,1036666,116
万万,1036782,19
水浒传,1036801,3
關於愛,1036804,3
Matthias,1036807,3
000013,1036810,3
cartoons,1036813,6
hopeing,1036819,3
玩乐,1036822,3
20Gothic,1036825,3
TimothyOlyphant,1036828,3
徐小凤,1036831,3
Seuss,1036834,3
Tredwell,1036837,3
WaltDohrn,1036840,3
KashiwabaraTakashi,1036843,3
RhysIfans,1036846,9
原地,1036855,7
YAN,1036862,8
夏恋,1036870,3
剑雨,1036873,4
李冰冰,1036877,36
出去,1036913,4
supremacy,1036917,3
那年,1036920,73
多媒体,1036993,75
二郎,1037068,12
christopher,1037080,16
胡兰成,1037096,3
Cascio,1037099,3
TAKUYA,1037102,3
BenicionDelToro,1037105,3
章子仪,1037108,6
廸,1037114,3
種族,1037117,21
沅,1037138,3
旺卡,1037141,3
LeslieCheung,1037144,35
SimonHutchins,1037179,4
JulieDelphy,1037183,5
洗浴城,1037188,3
Gongfu,1037191,4
劈,1037195,9
吸引力,1037204,9
isabella,1037213,3
人情,1037216,35
20WalterSalles,1037251,3
白马王子,1037254,4
猎奇,1037258,31
乐而不淫,1037289,3
极限,1037292,40
borat,1037332,3
B34,1037335,3
奧遜,1037338,3
妄自,1037341,3
ω,1037344,26
ghost,1037370,17
popcorn,1037387,41
xun,1037428,4
MartinFreeman,1037432,14
美早纪,1037446,3
恋人,1037449,29
f2,1037478,28
一休哥,1037506,3
国产片,1037509,399
121,1037908,3
类,1037911,666
Interview,1038577,3
病人,1038580,13
Vampair,1038593,6
迈尔斯,1038599,21
令人发指,1038620,9
福氏,1038629,4
空下来,1038633,4
閻妮,1038637,3
gaelgarc,1038640,11
千名,1038651,6
top250,1038657,52
吴超,1038709,3
Terrestrial,1038712,3
绝命,1038715,8
金德基,1038723,3
Pandora,1038726,37
jiayangguizi,1038763,4
汗,1038767,43
克制,1038810,3
JohnMusker,1038813,3
最差,1038816,10
拍不出,1038826,3
毫无意义,1038829,15
得失,1038844,3
Deutschland,1038847,39
薛凱琪,1038886,10
鲍耶,1038896,3
美纱,1038899,3
典型,1038902,161
TransformersII,1039063,4
比爾,1039067,3
四星,1039070,1247
KINGofPOP,1040317,4
音乐教育,1040321,3
蘿莉,1040324,7
巨兽,1040331,6
nosferatu,1040337,3
三断,1040340,3
爛片,1040343,81
瓦伦丁,1040424,4
特列尔,1040428,5
南京大屠杀,1040433,9
精深,1040442,6
between,1040448,9
韋特,1040457,6
叩头,1040463,3
故事性,1040466,24
金三順,1040490,3
CHALIE,1040493,3
FrancisLawrence,1040496,6
天宇,1040502,3
绝情妻,1040505,3
SanWorthington,1040508,3
恩典,1040511,4
071116,1040515,3
打火机,1040518,5
很大,1040523,53
RevolutionaryRoad,1040576,3
AlbertHughes,1040579,4
太脑,1040583,4
出乎意料,1040587,96
潮水,1040683,6
Darren,1040689,18
姚辰,1040707,3
雁门关,1040710,4
瑞凡,1040714,3
Forlani,1040717,3
大海,1040720,107
Nimoy,1040827,4
BenicioDelToro,1040831,9
tal,1040840,3
苍蝇,1040843,3
bloody,1040846,31
Vita,1040877,3
相當,1040880,4
維美,1040884,3
confuse,1040887,3
尊敬,1040890,31
mycupoftea,1040921,12
Fisher,1040933,4
Clare,1040937,3
韩叔,1040940,8
真性,1040948,3
发短信,1040951,4
科洛,1040955,7
leo,1040962,16
难波,1040978,3
Ball,1040981,3
萤,1040984,4
Plaza,1040988,4
馮鞏,1040992,6
Monster,1040998,5
several,1041003,4
091120,1041007,4
指琴,1041011,3
LoveAreDisaster,1041014,3
american,1041017,199
平民化,1041216,4
redemption,1041220,3
Gaiman,1041223,11
Lych,1041234,3
蜜蜂,1041237,3
黑死病,1041240,3
绣花枕头,1041243,3
得空,1041246,49
九十,1041295,3
晓得,1041298,3
魔间,1041301,3
雷焦,1041304,81
LIST,1041385,3
沃尔兹,1041388,3
maestro,1041391,7
唇,1041398,3
哈伍德,1041401,9
juliedelply,1041410,3
脚踝,1041413,4
弓箭,1041417,3
LePapillon,1041420,3
欧嘉,1041423,3
parctise,1041426,3
JenniferUlrich,1041429,4
budget,1041433,13
受虐,1041446,5
秦海露,1041451,4
善,1041455,42
TAXT,1041497,3
Entreprenuer,1041500,4
海上花,1041504,10
Princess,1041514,8
DiCaprioKate,1041522,3
Veber,1041525,3
雷昂,1041528,3
飄落,1041531,9
大队,1041540,6
dv,1041546,14
絲,1041560,13
Apple,1041573,128
整片,1041701,4
梦片,1041705,10
承佑,1041715,3
forgetful,1041718,3
老百姓,1041721,14
空旷,1041735,6
Kaurismaki,1041741,3
潜心,1041744,69
AG,1041813,11
之见,1041824,5
HollyHunter,1041829,3
Jamie,1041832,15
幻剧,1041847,3
Mylove,1041850,117
PaulDooley,1041967,3
无样,1041970,5
塞罗,1041975,3
居然,1041978,87
浪潮,1042065,10
赛斯,1042075,10
Grossman,1042085,3
朴智娥,1042088,3
欧建儿,1042091,3
漢尼拔,1042094,5
武打片,1042099,92
沈寿林,1042191,3
气味,1042194,35
汤汤,1042229,6
A1930s,1042235,3
公开,1042238,34
飞碟,1042272,26
分裂症,1042298,7
dreamwork,1042305,13
FlorianHenckelvonDonnersmarck,1042318,7
松島,1042325,3
迪普,1042328,5
理香,1042333,3
陶德,1042336,3
金大侠,1042339,3
吴宇森,1042342,55
saw4,1042397,3
PlatigeImage,1042400,3
婦男付,1042403,9
聽,1042412,27
苏州,1042439,3
朱蒂,1042442,3
knowing,1042445,4
无需多说,1042449,16
psychedelic,1042465,3
天华,1042468,21
愛在,1042489,4
独占,1042493,6
caribbean,1042499,3
郝少龙,1042502,3
isabelle,1042505,3
attraction,1042508,5
梁羽生,1042513,6
国防,1042519,3
moved,1042522,39
精兵,1042561,13
威尔,1042574,86
称,1042660,16
20100111,1042676,4
自傳,1042680,3
峨嵋,1042683,3
毫无,1042686,25
谷昭德,1042711,3
歌剧,1042714,61
petit,1042775,4
多好,1042779,26
尼森,1042805,18
Usavich,1042823,4
阿诗玛,1042827,3
洛兹,1042830,3
之首,1042833,4
重修,1042837,9
flipped,1042846,4
Tw,1042850,20
cofounder,1042870,4
中华民国,1042874,48
HarryPoter,1042922,3
mahone,1042925,3
Perseus,1042928,4
余味无穷,1042932,146
自恋,1043078,33
Peggy,1043111,12
放给,1043123,3
搜秀,1043126,3
最愛電影,1043129,43
真幻,1043172,4
张恨水,1043176,4
B2,1043180,37
Rear,1043217,3
buscemi,1043220,8
百万富翁,1043228,24
极点,1043252,39
吼吼,1043291,12
默夫云,1043303,3
本该,1043306,7
阿德,1043313,5
RobertWade,1043318,3
朝偉,1043321,15
Camargo,1043336,3
DOWN,1043339,90
King,1043429,39
ny,1043468,9
泡影,1043477,3
ren,1043480,3
火,1043483,41
Devon,1043524,5
HAL9000,1043529,3
倒,1043532,41
米拉,1043573,95
患者,1043668,26
Sad,1043694,3
Maria,1043697,13
古内,1043710,8
首尾,1043718,3
明明,1043721,75
马克斯,1043796,8
Romy,1043804,3
pursuit,1043807,21
画画,1043828,6
Kitano,1043834,14
甄,1043848,7
Legally,1043855,5
LasseHallstr,1043860,6
有史以来,1043866,3
tube,1043869,3
昏倒,1043872,3
新中國,1043875,4
一瞬,1043879,9
沒差,1043888,7
盛特伟,1043895,4
敢死队,1043899,4
gouge,1043903,3
Sisyphus,1043906,4
psychology,1043910,24
重开,1043934,4
Leigh,1043938,18
有失,1043956,4
灰白色,1043960,3
Japanese,1043963,170
口述,1044133,4
On,1044137,89
Woolf,1044226,3
Taridra,1044229,3
戲鳳,1044232,4
北村,1044236,12
困苦,1044248,6
分不清楚,1044254,7
giornate,1044261,3
人本主义,1044264,6
欧文,1044270,29
revolution,1044299,7
芢,1044306,59
Mole,1044365,4
Affair,1044369,6
前苏,1044375,3
eastwood,1044378,13
Rudy,1044391,3
科顿,1044394,3
Mandarin,1044397,58
贰,1044455,57
Haas,1044512,6
戎祥,1044518,4
武状元,1044522,3
pat1ent,1044525,3
d,1044528,67
平行结构,1044595,3
民初,1044598,9
欧锦堂,1044607,4
TVKr,1044611,6
看好,1044617,4
子聰,1044621,9
九绛风,1044630,4
Well,1044634,4
娄燁,1044638,7
Gabriele,1044645,6
PeteDocter,1044651,7
假到,1044658,4
布里奥,1044662,4
せ,1044666,15
很爛,1044681,4
STEPHEN,1044685,3
Xavier,1044688,4
Singin,1044692,3
金基德,1044695,21
要求,1044716,40
文斯,1044756,5
monika,1044761,3
yen,1044764,5
远离,1044769,44
人王,1044813,3
陈木胜,1044816,24
名目,1044840,4
現實,1044844,35
RobertDuvall,1044879,7
不辣,1044886,21
艾米瑞恩,1044907,3
彬,1044910,10
朴海日,1044920,6
ci,1044926,12
喊娘,1044938,3
水马,1044941,3
亲新,1044944,4
合契,1044948,3
十个,1044951,21
有血有肉,1044972,6
Witch,1044978,3
列衣,1044981,8
雅思,1044989,3
油腻,1044992,12
劉華,1045004,3
硬到,1045007,4
butter,1045011,3
Vachel,1045014,125
DanyVerissimo,1045139,3
chess,1045142,3
古谷徹,1045145,6
ボ,1045151,9
力道,1045160,7
Jamesfranco,1045167,4
大金人,1045171,57
看不看,1045228,127
鐘鎮濤,1045355,11
Harrelson,1045366,12
数理,1045378,9
preservation,1045387,4
Confidential,1045391,3
献礼,1045394,9
Strong,1045403,7
打官司,1045410,6
張捷,1045416,4
縱橫,1045420,4
remember,1045424,7
特呂弗,1045431,3
梅尔,1045434,12
Literature,1045446,84
杜普蕾,1045530,3
银发,1045533,3
社会心理学,1045536,6
Zachary,1045542,4
DATE,1045546,3
布鲁迪,1045549,5
ChristopherDoyle,1045554,6
OldPictures,1045560,20
thomas,1045580,3
已到,1045583,3
海湾,1045586,4
桂論,1045590,4
八刀,1045594,8
Lively,1045602,15
开启,1045617,4
flower,1045621,6
JOLIN,1045627,4
NewLineCinema,1045631,4
LianellaCarell,1045635,3
小孩子,1045638,179
孙兴,1045817,7
chic,1045824,7
痴呆,1045831,3
小小,1045834,88
Arau,1045922,3
GVs,1045925,8
蜂蜜,1045933,3
二式,1045936,3
星仅,1045939,4
Anthony,1045943,49
1999s,1045992,3
那朵,1045995,3
TheGreatestStarTrek,1045998,4
勿扰,1046002,21
賀歲,1046023,15
波洛,1046038,3
Hustle,1046041,3
原创,1046044,72
夏萍,1046116,14
隻,1046130,10
星片,1046140,149
失常,1046289,3
JULIAN,1046292,3
毛顺筠,1046295,3
热豆腐,1046298,3
VC,1046301,6
waterworld,1046307,3
应正,1046310,7
Sopia,1046317,3
佩尼洛普,1046320,9
TOY,1046329,3
刘欣,1046332,3
十大,1046335,53
自卑,1046388,11
Bourne,1046399,8
哥迪亚,1046407,4
北姑,1046411,3
斯托,1046414,15
暗在控,1046429,22
床头,1046451,3
海边,1046454,19
amnesia,1046473,3
Police,1046476,15
最合适,1046491,3
字母表,1046494,3
赵汉善,1046497,3
哇力,1046500,4
ScottMoore,1046504,4
寿喜,1046508,25
代言人,1046533,5
引进,1046538,3
区,1046541,41
NICOLAS,1046582,3
dith,1046585,3
厂,1046588,14
eleven,1046602,3
FACEBOOK,1046605,4
断绝,1046609,3
GaryGray,1046612,3
歌后,1046615,3
duncan,1046618,4
假,1046622,271
沙利,1046893,4
劊子,1046897,3
这类,1046900,15
吕颂贤,1046915,3
Wilkinson,1046918,18
模式化,1046936,6
大讲堂,1046942,23
珍妮佛,1046965,9
糙,1046974,4
AmericanTelevisionSeries,1046978,18
有点痛,1046996,3
avi,1046999,408
Passionnel,1047407,3
起劲,1047410,3
士星,1047413,3
obscure,1047416,7
Academy,1047423,6
NickMoran,1047429,6
elder,1047435,3
科幻电影,1047438,209
gabli,1047647,3
好赞,1047650,18
地外,1047668,4
汤姆,1047672,128
重播,1047800,44
黛多,1047844,3
世运,1047847,6
猶太,1047853,11
长不大,1047864,13
以内,1047877,3
行强,1047880,182
矢岛,1048062,3
嘲讽,1048065,12
fallen,1048077,6
색,1048083,3
小白兔,1048086,4
ギ,1048090,11
本高史,1048101,9
约翰,1048110,137
高禮帽,1048247,15
室内剧,1048262,12
茱利,1048274,3
賈宏聲,1048277,3
福士,1048280,6
力克斯,1048286,4
鹤卷,1048290,3
nocaption,1048293,4
妄想症,1048297,43
烛炬,1048340,6
民生,1048346,38
buster,1048384,3
park,1048387,13
learnt,1048400,3
说出,1048403,3
映画館,1048406,3
李汉仪,1048409,3
英豪,1048412,4
씨,1048416,7
四十年代,1048423,11
施亚玛兰,1048434,3
奥利佛,1048437,3
此情可待,1048440,6
没钱,1048446,4
Loser,1048450,89
Jackman,1048539,27
快出,1048566,3
寳,1048569,11
沒法,1048580,3
鄭伊健,1048583,20
手绘,1048603,13
克劳斯,1048616,7
海盜,1048623,9
情妇,1048632,4
Stanley,1048636,28
茧,1048664,3
交情,1048667,75
胸部,1048742,6
唇印,1048748,3
ScottTiler,1048751,3
野百合,1048754,3
FrankAbagnale,1048757,3
有码,1048760,3
encouragement,1048763,16
Peace,1048779,43
十面埋伏,1048822,21
moves,1048843,13
Spencer,1048856,3
武雅,1048859,4
DOGMA95,1048863,5
爱妃,1048868,3
GuyRichite,1048871,4
MichaelAngarano,1048875,3
大字典,1048878,98
一览,1048976,3
林正英,1048979,8
象爱,1048987,3
徐四金,1048990,3
EllanPage,1048993,3
恍然大悟,1048996,11
戚戚焉,1049007,4
JamesCarmon,1049011,3
独角兽,1049014,6
莫叔,1049020,3
Darnell,1049023,6
校网,1049029,10
电影频道,1049039,213
匈牙利,1049252,15
真木藏,1049267,3
肖申克,1049270,25
本明,1049295,3
咸,1049298,4
Everett,1049302,3
KimberlyPeirce,1049305,3
小哭点,1049308,3
拉克斯,1049311,6
来品,1049317,14
A8,1049331,5
nickol,1049336,3
americaferrera,1049339,3
rwanda,1049342,3
萌死,1049345,3
张睿家,1049348,6
000,1049354,105
溢价,1049459,3
c6,1049462,7
葛優,1049469,44
常,1049513,19
迈克,1049532,85
育明,1049617,3
弹动,1049620,3
大剧,1049623,3
嫌疑人,1049626,4
2009Colin,1049630,4
菲亚,1049634,3
忢,1049637,3
MRS,1049640,3
言,1049643,21
RunLolaRun,1049664,3
李宏一,1049667,4
歌美,1049671,3
龙之戒,1049674,3
WAR,1049677,49
RobertWebber,1049726,3
未完待续,1049729,17
相貌,1049746,8
KelliWilliams,1049754,4
囬,1049758,3
NoahEmmerich,1049761,3
贱僧,1049764,3
Mo,1049767,4
两面,1049771,3
送子,1049774,4
异乡,1049778,15
Joe,1049793,64
NinomiyaKazunari,1049857,3
差一点,1049860,4
dd,1049864,3
Armstrong,1049867,6
佛教,1049873,27
astro,1049900,3
日華,1049903,6
THOMAS,1049909,3
肖克凡,1049912,4
麦克,1049916,129
CarmenMaura,1050045,3
GoldLion,1050048,3
察哈尔,1050051,3
低等,1050054,3
全智贤,1050057,8
jackie,1050065,11
电梯,1050076,20
基亚,1050096,3
加拿大,1050099,97
Inconvenient,1050196,3
Care,1050199,4
dawn,1050203,4
角色扮演,1050207,6
WOLFGANG,1050213,3
每每,1050216,9
JacquesTardi,1050225,4
IMDB200,1050229,5
拧,1050234,19
emmerich,1050253,8
会上,1050261,3
桑莫,1050264,3
南方,1050267,16
荷蘭,1050283,12
野坂昭如,1050295,3
坤,1050298,23
公映,1050321,24
Tolkien,1050345,5
两次,1050350,30
JUST,1050380,108
rr,1050488,3
北歐,1050491,3
美人鱼,1050494,6
留在,1050500,6
歌手,1050506,6
薜凯琪,1050512,3
布,1050515,42
哲学,1050557,449
sdfjhs,1051006,3
甜面,1051009,3
漫无目的,1051012,3
半颗,1051015,9
Hewlett,1051024,3
Grudge,1051027,3
感真赞,1051030,3
死气,1051033,6
节日,1051039,6
凄凄凉凉,1051045,4
1947,1051049,4
许鞍华,1051053,26
HKIFF31,1051079,24
鲁法洛,1051103,11
德美,1051114,3
jury,1051117,6
王祖,1051123,10
贾,1051133,54
床垫,1051187,3
dreamers,1051190,3
公主,1051193,66
考试内容,1051259,3
2007C,1051262,33
石天,1051295,3
自传,1051298,38
Moriarty,1051336,3
头颅,1051339,3
BigBang,1051342,10
迅哥,1051352,15
癥,1051367,7
悲伤,1051374,5
蓝莓,1051379,3
detective,1051382,33
geisha,1051415,3
第一任,1051418,3
bat,1051421,7
兩道,1051428,10
袁咏仪,1051438,14
气壳,1051452,4
基奴,1051456,18
IFC,1051474,7
Jay,1051481,24
好软,1051505,3
時要,1051508,3
同路人,1051511,4
Touch,1051515,24
怪兽,1051539,100
小龙女,1051639,3
信笺,1051642,7
RichardGer,1051649,4
霸权,1051653,3
NancyCartwright,1051656,3
樹里,1051659,11
非常规,1051670,27
多死,1051697,3
Sica,1051700,3
霍尔特,1051703,9
无贼,1051712,6
Improvement,1051718,5
tech,1051723,5
BestAnimatedShortFilm,1051728,17
没品,1051745,3
理科,1051748,10
JamesJcavoy,1051758,3
枪响,1051761,3
越獄,1051764,15
先河,1051779,3
笑翻天,1051782,3
JesseEisenburg,1051785,4
布丽姬,1051789,3
KOREAN,1051792,3
返朴归真,1051795,85
COCKSUCKER,1051880,4
SHELDON,1051884,4
麦卡沃,1051888,13
不是太好,1051901,6
民族纠纷,1051907,4
地图,1051911,24
圈套,1051935,47
GV,1051982,14
二元,1051996,3
玩意儿,1051999,84
鬼马,1052083,9
闵采尔,1052092,3
在我心中,1052095,6
SamuelJackson,1052101,21
巴布,1052122,3
女权,1052125,105
Pulp,1052230,3
西格,1052233,12
饭前,1052245,3
MissionImpossible,1052248,8
天鹅,1052256,9
李鉉,1052265,3
亨,1052268,8
哇操,1052276,3
哈利波,1052279,59
zixia,1052338,5
花儿乐队,1052343,4
审核,1052347,3
Nagai,1052350,4
enemies,1052354,4
TimBurton,1052358,64
NFL,1052422,4
黄百祥,1052426,4
sean,1052430,12
思路,1052442,15
櫻,1052457,3
KunioKat,1052460,4
inconvenient,1052464,3
Heidi,1052467,3
宗子,1052470,3
克人,1052473,3
biith,1052476,3
慄,1052479,76
求,1052555,17
Da,1052572,3
Kircher,1052575,3
颠狂,1052578,3
HONKONG,1052581,3
bancroft,1052584,3
xi,1052587,3
HIPHOP,1052590,3
FisherStevens,1052593,3
felodese,1052596,8
keiraknightley,1052604,15
亚平宁,1052619,3
ansonyi,1052622,15
ScalletJohnsonChristopherNolan,1052637,3
吴伟,1052640,4
政协,1052644,4
尹东,1052648,3
赵文宣,1052651,6
绝决,1052657,3
茱利安,1052660,3
牆頭,1052663,6
寇比,1052669,11
捷克语,1052680,3
Wells,1052683,3
畑野,1052686,3
故事,1052689,1135
Bunel,1053824,3
李小龙,1053827,9
殳,1053836,3
乍泄,1053839,3
他俩,1053842,7
黄浩然,1053849,17
林熙蕾,1053866,26
不來,1053892,3
盡前,1053895,6
阿茲克班,1053901,3
Samuell,1053904,3
Solano,1053907,3
И,1053910,7
生僻,1053917,15
Munny,1053932,3
森特,1053935,13
Allers,1053948,3
新大嘴,1053951,3
凝聚,1053954,4
搞基,1053958,13
ChloeMorets,1053971,4
贾效国,1053975,4
倒流,1053979,13
江佳奇,1053992,4
彭氏,1053996,19
湖边,1054015,3
样本,1054018,4
barrels,1054022,3
固执,1054025,173
Benaffleck,1054198,3
不懈,1054201,3
鳴曲,1054204,4
SHIN,1054208,3
李加民,1054211,3
globewarming,1054214,3
一级,1054217,8
Auburtin,1054225,3
puff,1054228,4
Esther,1054232,4
舞到,1054236,3
谷村,1054239,6
同一个,1054245,6
港式,1054251,40
坑爹,1054291,27
小城,1054318,18
尹子雄,1054336,3
三国,1054339,14
voodoo,1054353,6
scilent,1054359,3
GlennClose,1054362,8
来来回回,1054370,3
蒂海默,1054373,3
DRIVER,1054376,3
Walken,1054379,10
始得,1054389,3
西斯,1054392,23
0806,1054415,103
孳生,1054518,4
詹妮弗,1054522,48
森雷美,1054570,8
小臂,1054578,3
TerenceStamp,1054581,4
BoysDon,1054585,3
fer,1054588,3
心理障碍,1054591,3
个人成长,1054594,3
死党,1054597,3
伪造,1054600,338
靖康,1054938,77
pickup,1055015,6
cdbase20,1055021,3
外来,1055024,3
SAW,1055027,15
Gij,1055042,5
Scientist,1055047,3
女金刚,1055050,4
升华,1055054,6
五颗星,1055060,315
斯托夫,1055375,3
贺岁片,1055378,115
六人行,1055493,3
Angus,1055496,6
penny,1055502,60
十日谈,1055562,3
奇想,1055565,12
eve,1055577,4
醉酒,1055581,3
阿弥陀佛,1055584,7
二八,1055591,3
CharlesChaplin,1055594,3
天使,1055597,127
aa,1055724,3
少有,1055727,9
BarbaraHershey,1055736,3
1934,1055739,5
AlexFrost,1055744,3
有风,1055747,14
幾,1055761,5
bella,1055766,3
意欲,1055769,7
evegreen,1055776,3
韋伯,1055779,3
以爱之名,1055782,9
有怪,1055791,3
蓝天野,1055794,4
双塔,1055798,3
克林伊,1055801,11
RichardHaydn,1055812,3
胡图族,1055815,3
个性,1055818,64
KevinMcNally,1055882,14
共产,1055896,12
特攻队,1055908,7
靠影,1055915,4
North,1055919,3
Bosco,1055922,4
日版,1055926,3
Hay,1055929,4
200812,1055933,36
就此,1055969,4
老汪,1055973,3
✪,1055976,71
校園,1056047,57
永乐,1056104,4
喷一,1056108,3
焦雄屏,1056111,10
川乱步,1056121,3
张杨洋,1056124,3
斯温,1056127,3
Eccleston,1056130,4
一出戏,1056134,15
克鲁尼,1056149,29
超前意识,1056178,5
作下,1056183,4
安東尼奧尼,1056187,3
王婧文,1056190,3
輕,1056193,7
續集,1056200,66
Mirren,1056266,6
石修,1056272,3
aBern,1056275,3
jeremy,1056278,3
Ship,1056281,3
杨天,1056284,3
SeanConnelly,1056287,3
sociology,1056290,41
仙儿,1056331,4
主体,1056335,3
tom,1056338,60
TheGame,1056398,3
没头脑,1056401,9
棒子,1056410,67
倪震,1056477,3
坦尼,1056480,17
别墅,1056497,7
TRAINSPOTTING,1056504,3
噩梦,1056507,47
凱倫,1056554,5
追踪者,1056559,4
空间,1056563,186
carry,1056749,9
Roll,1056758,11
郭德纲,1056769,9
golden,1056778,11
hop,1056789,6
涉华,1056795,4
四位数,1056799,3
Sports,1056802,3
公次,1056805,3
流亡,1056808,54
PierreLorit,1056862,3
过场,1056865,4
liao,1056869,4
AndreyTautou,1056873,6
DavidAuburn,1056879,3
scalett,1056882,3
BCMOMADVD,1056885,19
胶片版,1056904,33
情迷,1056937,50
图馆,1056987,3
谎颜,1056990,3
sunset,1056993,3
续篇,1056996,5
pearl,1057001,5
Bonham,1057006,33
弗里尔,1057039,3
transporter,1057042,3
忧,1057045,3
奎特,1057048,3
好鞋,1057051,3
不测,1057054,273
HKIFF33,1057327,3
剪辑,1057330,310
撒谎,1057640,11
杜奕衡,1057651,4
粉饰,1057655,4
DavePope,1057659,3
Jp,1057662,87
AndiMacDowell,1057749,3
미,1057752,3
副,1057755,6
被动,1057761,20
徹平,1057781,3
凯普,1057784,4
译,1057788,6
dodo,1057794,9
贈慶,1057803,3
RoseMcIver,1057806,6
脸,1057812,215
易逝,1058027,24
sophia,1058051,3
mushishi,1058054,3
互联网,1058057,18
Plitician,1058075,3
卡塞尔,1058078,8
星矢,1058086,3
书包,1058089,3
娱乐性,1058092,3
玩弄,1058095,11
Elwes,1058106,3
华生,1058109,7
yeob,1058116,3
Sharman,1058119,4
畫皮,1058123,4
problems,1058127,3
郁精,1058130,13
CharlieCox,1058143,3
骨头,1058146,25
逗趣,1058171,15
鬥爭,1058186,6
Knowing,1058192,6
霍昕,1058198,7
Dystopian,1058205,6
活儿,1058211,7
婚姻生活,1058218,14
屁,1058232,87
Marin,1058319,3
渡部,1058322,5
贾洪声,1058327,3
无可救药,1058330,57
ky,1058387,3
国情,1058390,6
Lord,1058396,13
袁群丹,1058409,3
拿到,1058412,4
积琪琳,1058416,3
荷顿,1058419,3
憋,1058422,9
KashiiYu,1058431,3
elaine,1058434,5
积极参与,1058439,4
畑,1058443,7
元丰,1058450,4
WallE,1058454,7
颠儿,1058461,61
何家驹,1058522,3
瑠可,1058525,4
石凳,1058529,3
Mankiewicz,1058532,3
Forster,1058535,8
奥斯卡,1058543,575
卓別靈,1059118,3
非此即彼,1059121,49
з,1059170,44
Aunt,1059214,3
榴莲,1059217,5
吴钩,1059222,3
多线,1059225,80
人民,1059305,48
范雷,1059353,4
我勒个,1059357,4
能活,1059361,3
非線性,1059364,3
良药,1059367,6
逐,1059373,3
公道,1059376,4
Left,1059380,3
石,1059383,12
柯克,1059395,7
Kieslowski,1059402,9
超正,1059411,31
ber,1059442,3
徐铮,1059445,18
溝端,1059463,4
BraBird,1059467,3
差成,1059470,4
cinema,1059474,731
芸大試驗,1060205,3
Dalmatians,1060208,3
ケ,1060211,14
HKIFF29,1060225,22
栈房,1060247,15
好莱坞,1060262,785
GiselleIti,1061047,4
what,1061051,102
than,1061153,8
okinawa,1061161,3
俗语,1061164,9
远古时代,1061173,13
按站,1061186,3
Sheridan,1061189,3
国立,1061192,3
郭广启,1061195,4
车震,1061199,7
嬿,1061206,9
梅艳芳,1061215,18
工业化,1061233,3
笔笔,1061236,4
know,1061240,6
人与自然,1061246,19
cheer,1061265,6
哈士奇,1061271,3
童,1061274,197
性別,1061471,32
MarkZuckerberg,1061503,4
美格,1061507,3
丁嘉丽,1061510,3
妮克,1061513,6
SarmWood,1061519,3
Three,1061522,4
托尔托,1061526,6
ca,1061532,3
小兔子,1061535,3
wonderful,1061538,104
王族,1061642,4
汤告,1061646,5
倉鼠,1061651,3
ChantalNeuwirth,1061654,3
